,movieId,apiid,name,role,gender
545,23,9691,Germán Legarreta,Kid in plaza,2
546,24,12665,Mary Steenburgen,Jessie Caldwell,1
547,24,12665,Sean Patrick Flanery,Jeremy 'Powder' Reed,2
548,24,12665,Lance Henriksen,Sheriff Doug Barnum,2
549,24,12665,Jeff Goldblum,Donald Ripley,2
550,24,12665,Brandon Smith,Deputy Harley Duncan,2
551,24,12665,Bradford Tatum,John Box,2
552,24,12665,Susan Tyrrell,Maxine,1
553,24,12665,Missy Crider,Lindsey Kelloway,0
554,24,12665,Ray Wise,Dr. Aaron Stripler,2
555,24,12665,Esteban Powell,Mitch,2
556,25,451,Nicolas Cage,Ben Sanderson,2
557,25,451,Elisabeth Shue,Sera,1
558,25,451,Julian Sands,Yuri,2
559,25,451,Richard Lewis,Peter,2
560,25,451,Steven Weber,Marc Nussbaum,2
561,25,451,Kim Adams,Sheila,1
562,25,451,Emily Procter,Debbie,1
563,25,451,Stuart Reynolds ,Man At Bar,2
564,25,451,Valeria Golino,Terri,1
565,25,451,Graham Beckel,L.A. Bartender,2
566,25,451,Albert Henderson,Man at Strip Bar,2
567,25,451,Shashi Bhatia,Hispanic Prostitute,1
568,25,451,Carey Lowell,Bank Teller,1
569,25,451,Anne Lange,Business Colleague,0
570,25,451,Thomas Kopache,Mr. Simpson,2
571,25,451,Vincent Ward,Businessman 1,0
572,25,451,Lucinda Jenney,Weird Woman,1
573,25,451,French Stewart,Businessman 2,2
574,25,451,Ed Lauter,Mobster 3,2
575,25,451,Waldemar Kalinowski,Mobster 2,2
576,25,451,Mike Figgis,Mobster 1,2
577,25,451,David Kriegel,Hotel Manager,2
578,25,451,Bill Thompson,Midwest Man At Poolside,2
579,25,451,Marek Stabrowski,Pawn Shop Owner,0
580,25,451,R. Lee Ermey,Conventioneer,2
581,25,451,Mariska Hargitay,Hooker At Bar,1
582,25,451,Danny Huston,Barman 2,2
583,25,451,Laurie Metcalf,Landlady,1
584,25,451,David Brisbin,Landlord,0
585,25,451,Shawnee Smith,Biker Girl,1
586,25,451,Paul Quinn,Biker Guy,2
587,25,451,Julian Lennon,Bartender 3 In Biker Bar,2
588,25,451,Tracy Thorne,Waitress At Mall,0
589,25,451,Bob Rafelson,Man At Mall,2
590,25,451,Susan Barnes,Desk Clerk,1
591,25,451,Marc Coppola,Dealer,2
592,25,451,Michael A. Goorjian,College Boy 1,2
593,25,451,Jeremy Jordan,College Boy 2,0
594,25,451,Davidlee Willson,College Boy 3,0
595,25,451,Xander Berkeley,Cynical Cabbie,2
596,25,451,Sergio Premoli,Stetson Man At Casino,0
597,25,451,Gordon Michaels,Security Guard,2
598,25,451,Lou Rawls,Concerned Cabbie,2
599,26,16420,Laurence Fishburne,Othello,2
600,26,16420,Irène Jacob,Desdemona,1
601,26,16420,Kenneth Branagh,Iago,2
602,26,16420,Nathaniel Parker,Cassio,2
603,26,16420,Michael Maloney,Roderigo,2
604,26,16420,Anna Patrick,Emilia,1
605,26,16420,Nicholas Farrell,Montano,2
606,26,16420,Indra Ové,Bianca,1
607,26,16420,Michael Sheen,Lodovico,2
608,27,9263,Christina Ricci,Young Roberta Martin,1
609,27,9263,Thora Birch,Teeny,1
610,27,9263,Gaby Hoffmann,Young Samantha Albertson,1
611,27,9263,Rosie O'Donnell,Dr. Roberta Martin,1
612,27,9263,Melanie Griffith,Tina 'Teeny' Tercell,1
613,27,9263,Demi Moore,Samantha Albertson,1
614,27,9263,Rita Wilson,Chrissy DeWitt Williams,1
615,27,9263,Cloris Leachman,Grandma Albertson,1
616,27,9263,Janeane Garofalo,Wiladene,1
617,27,9263,Hank Azaria,Bud Kent,2
618,27,9263,Devon Sawa,Scott Wormer,2
619,27,9263,Bonnie Hunt,"Mrs. DeWitt, Chrissy's Mom",1
620,27,9263,Lolita Davidovich,"Mrs. Albertson, Samatha's Mom",1
621,27,9263,Brendan Fraser,Vietnam Veteran,2
622,27,9263,Rumer Willis,Angela Albertson,1
623,27,9263,Ashleigh Aston Moore,Young Chrissy DeWitt,1
624,27,9263,Walter Sparrow,Crazy Pete,2
625,28,17015,Amanda Root,Anne Elliott,1
626,28,17015,Ciarán Hinds,Captain Frederick Wentworth,2
627,28,17015,Susan Fleetwood,Lady Russell,1
628,28,17015,Fiona Shaw,Mrs. Croft,1
629,28,17015,John Woodvine,Admiral Croft,2
630,28,17015,Phoebe Nicholls,Elizabeth Elliot,1
631,28,17015,Samuel West,Mr. Elliot,2
632,28,17015,Sophie Thompson,Mary Musgrave,1
633,28,17015,Judy Cornwell,Mrs. Musgrove,1
634,28,17015,Simon Russell Beale,Charles Musgrove,2
635,28,17015,Felicity Dean,Mrs. Clay,1
636,28,17015,Roger Hammond,Mr. Musgrove,2
637,28,17015,Victoria Hamilton,Henrietta Musgrove,1
638,28,17015,Emma Roberts,Louisa Musgrove,0
639,28,17015,Robert Glenister,Captain Harvile,2
640,28,17015,Richard McCabe,Captain Benwick,2
641,28,17015,Helen Schlesinger,Mrs. Smith,0
642,28,17015,Jane Wood,Nurse Rooke,0
643,28,17015,David Collings,Mr. Shepherd,2
644,28,17015,Darlene Johnson,Lady Dairympie,0
645,28,17015,Cinnamon Faye,Miss Carteret,0
646,28,17015,Isaac Maxwell-Hunt,Henry Hayter,0
647,28,17015,Roger Llewellyn,Sir Henry Willoughby,2
648,28,17015,Sally George,Mrs. Harville,0
649,28,17015,Lonnie James,Jemima,0
650,28,17015,Corin Redgrave,Sir Walter Eliot,2
651,29,902,Ron Perlman,One,2
652,29,902,Dominique Pinon,Scaphandrier / Les Clones,2
653,29,902,Judith Vittet,Miette,0
654,29,902,Daniel Emilfork,Krank,2
655,29,902,Jean-Claude Dreyfus,Marcello,2
656,29,902,Geneviève Brunet,la Pieuvre,1
657,29,902,Odile Mallet,la Pieuvre,1
658,29,902,Mireille Mossé,Mademoiselle Bismuth,0
659,29,902,Serge Merlin,Gabriel Marie,2
660,29,902,Rufus,Peeler,2
661,29,902,Ticky Holgado,Ex-acrobat,2
662,29,902,Cris Huerta,Father,2
663,29,902,Jean-Louis Trintignant,L'oncle Irvin (voice),2
664,29,902,Joseph Lucien,Denree,0
665,29,902,Mapi Galán,Lune,1
666,29,902,Briac Barthélémy,Bottle,0
667,29,902,Pierre-Quentin Faesch,Pipo,0
668,29,902,Alexis Pivot,Tadpole,0
669,29,902,François Hadji-Lazaro,Killer,0
670,29,902,Dominique Bettenfeld,Bogdan,0
671,29,902,Lotfi Yahya Jedidi,Melchior,0
672,29,902,Thierry Gibault,Brutus,0
673,29,902,Marc Caro,Brother Ange-Joseph,0
674,29,902,Ham-Chau Luong,Tattoo Artist,0
675,29,902,Frankie Pain,Barmaid,0
676,29,902,Enrique Villanueva,Spainard,0
677,29,902,Dominique Chevalier,Tied-up Guard,0
678,29,902,Lorella Cravotta,Woman at her,0
679,29,902,Éric Houzelot,Soldier,0
680,29,902,Philippe Beautier,Double Clones,0
681,29,902,Marc Amyot,Double Clones,0
682,29,902,Jean-Philippe Labadie,Double Clones,0
683,29,902,Raphaèle Bouchard,"Miette, age",0
684,29,902,Elisabeth Etienne,"Miette, age 37",0
685,29,902,Rachel Boulenger,"Miette, age 43",0
686,29,902,Michel Motu,"Krank, age 45",0
687,29,902,Nane Germon,"Miette, age 82",1
688,30,37557,Gong Li,Xiao Jingbao,1
689,30,37557,Li Bao-Tian,"Tang, the Gang Boss",0
690,30,37557,Wang Xiaoxiao,"Shuisheng, the boy",0
691,30,37557,Li Xuejian,"Liu, 6th Uncle",0
692,30,37557,Chun Sung,"Song, Tang's No. 2",0
693,30,37557,Fu Biao,"Zheng, Tang's No.3",0
694,30,37557,Shu Chen,Shi Ye,2
695,30,37557,Jiang Tian-Liu,Fat Yu,0
696,30,37557,Qianquan Yang,Ah Jiao,1
697,31,9909,Michelle Pfeiffer,Louanne Johnson,1
698,31,9909,George Dzundza,Hal Griffith,2
699,31,9909,Courtney B. Vance,George Grandey,2
700,31,9909,Robin Bartlett,Carla Nichols,1
701,31,9909,John Neville,Waiter,2
702,31,9909,Beatrice Winde,Mary Benton,0
703,31,9909,Lorraine Toussaint,Irene Roberts,1
704,31,9909,Renoly Santiago,Raul Sanchero,2
705,31,9909,Wade Dominguez,Emilio Ramirez,2
706,31,9909,Bruklin Harris,Callie Roberts,1
707,31,9909,Mercello Thedford,Cornelius Bates,0
708,31,9909,Roberto Alvarez,Gusmaro Rivera,0
709,31,9909,Richard Grant,Durrell Benton,0
710,31,9909,Marisela Gonzales,Angela,0
711,31,9909,Toni Nichelle Buzhardt,Nikki,0
712,32,63,Bruce Willis,James Cole,2
713,32,63,Madeleine Stowe,Dr. Kathryn Railly,1
714,32,63,Brad Pitt,Jeffrey Goines,2
715,32,63,Christopher Plummer,Dr. Goines,2
716,32,63,David Morse,Dr. Peters,2
717,32,63,Jon Seda,Jose,2
718,32,63,Christopher Meloni,Lt. Halperin,2
719,32,63,Joey Perillo,Detective Franki,2
720,32,63,LisaGay Hamilton,Teddy,1
721,32,63,Matt Ross,Bee,2
722,32,63,Annie Golden,Woman Cabbie,1
723,32,63,Michael Chance,Scarface,0
724,32,63,H. Michael Walls,Botanist,0
725,32,63,Bob Adrian,Geologist,0
726,32,63,Bill Raymond,Microbiologist,2
727,32,63,Ernest Abuba,Engineer,2
728,32,63,Nell Johnson,Ward Nurse,1
729,32,63,Rozwill Young,Billings,2
730,32,63,Joseph Melito,Young Cole,2
731,32,63,Frank Gorshin,Dr. Fletcher,2
732,32,63,Aaron Michael Lacey,WWI Sergeant,2
733,32,63,Vernon Campbell,Tiny,2
734,32,63,Simon Jones,Zoologist,2
735,32,63,Carol Florence,Astrophysicist / Jones,1
736,32,63,Irma St. Paule,Poet,1
737,32,63,Frederick Strother,L.J. Washington,0
738,32,63,Charles Techman,Professor,0
739,32,63,Rick Warner,Dr. Casey,2
740,32,63,Anthony 'Chip' Brienza,Dr. Goodin,2
741,32,63,Bruce Kirkpatrick,Policeman No. 1,2
742,32,63,Wilfred Williams,Policeman No. 2,0
743,32,63,Joilet Harris,Harassed Mother,1
744,32,63,Drucie McDaniel,Waltzing Woman Patient,1
745,32,63,John Blaisse,Old Man Patient,2
746,32,63,Louis Lippa,Patient at Gate,2
747,32,63,Stan Kang,X-Ray Doctor,2
748,32,63,Pat Dias,WWI Captain,2
749,32,63,Felix Pire,Fale,2
750,32,63,Karl Warren,Pompous Man,2
751,32,63,Joseph McKenna,Wallace,2
752,32,63,Stephen Bridgewater,Airport Detective,2
753,32,63,Ray Huffman,Plump Businessman,2
754,32,63,Charley Scalies,Impatient Traveler,2
755,32,63,Paul Meshejian,Detective Dalva,2
756,32,63,Kevin Thigpen,Kweskin,2
757,32,63,Jann Ellis,Marilou,1
758,32,63,Michael Ryan Segal,Weller,2
759,32,63,Korchenko,Thug No. 1,2
760,32,63,Robert O'Neill,Wayne,2
761,32,63,Harry O'Toole,Louie / Raspy Voice,0
762,32,63,Chuck Jeffreys,Thug No. 2,2
763,32,63,Barry Price,Agent No. 1,2
764,32,63,John Panzarella,Agent No. 2,2
765,32,63,Janet Zappala,Anchorwoman,1
766,32,63,Lisa Talerico,Ticket Agent,1
767,32,63,Tiffany Baldwin,Student in Airport (uncredited),1
768,32,63,C.J. Byrnes,Psychiatric Patient (uncredited),2
769,32,63,Tom Detrik,FBI Agent (uncredited),2
770,32,63,Joe Gerety,Sprayer (uncredited),2
771,32,63,Renee Spei,Demon (uncredited),1
772,32,63,Bonnie Loev,Time Portal Nurse (uncredited),1
773,32,63,Raymond Mamrak,Travler (uncredited),0
774,32,63,Allelon Ruggiero,Inpatient (uncredited),2
775,32,63,Thang,Monkey Member (uncredited),2
776,32,63,Sal Mazzotta,Prisoner Joey (uncredited),2
777,34,9598,Christine Cavanaugh,Babe the Gallant Pig (voice),1
778,34,9598,Miriam Margolyes,Fly the Female Sheepdog (voice),1
779,34,9598,Danny Mann,Ferdinand the Duck (voice),2
780,34,9598,Hugo Weaving,Rex the Male Sheepdog (voice),2
781,34,9598,Miriam Flynn,Maa the Very Old Ewe (voice),1
782,34,9598,James Cromwell,Farmer Arthur Hoggett,2
783,34,9598,Russi Taylor,Dutchess the Cat (voice),1
784,34,9598,Evelyn Krape,Old Ewe (voice),0
785,34,9598,Michael Edward-Stevens,Horse (voice),2
786,34,9598,Charles Bartlett,Cow (voice),0
787,34,9598,Paul Livingston,Rooster (voice),2
788,34,9598,Roscoe Lee Browne,Narrator (voice),2
789,34,9598,Magda Szubanski,Esme Hoggett,1
790,34,9598,Zoe Burton,The Hoggetts' daughter,0
791,34,9598,Paul Goddard,The Hoggetts' son-in-Law,2
792,34,9598,Wade Hayward,The Hoggets' grandson,0
793,34,9598,Brittany Byrnes,The Hoggetts' granddaughter,1
794,34,9598,Mary Acres,Valda,0
795,34,9598,Debi Derryberry,Puppy (voice),1
796,35,47018,Emma Thompson,Dora Carrington,1
797,35,47018,Jonathan Pryce,Lytton Strachey,2
798,35,47018,Steven Waddington,Ralph Partridge,2
799,35,47018,Samuel West,Gerald Brenan,2
800,35,47018,Rufus Sewell,Mark Gertler,2
801,35,47018,Penelope Wilton,Lady Ottoline Morrell,1
802,35,47018,Janet McTeer,Vanessa Bell,1
803,35,47018,Jeremy Northam,Beacus Penrose,2
804,35,47018,Alex Kingston,Frances Partridge,1
805,35,47018,Richard Clifford,Clive Bell,2
806,35,47018,David Ryall,Mayor,2
807,35,47018,Stephen Boxer,Military Rep,2
808,36,687,Susan Sarandon,Sister Helen Prejean,1
809,36,687,Sean Penn,Matthew Poncelet,2
810,36,687,Robert Prosky,Hilton Barber,2
811,36,687,Raymond J. Barry,Earl Delacroix,2
812,36,687,R. Lee Ermey,Clyde Percy,2
813,36,687,Celia Weston,Mary Beth Percy,1
814,36,687,Lois Smith,Helen's Mother,1
815,36,687,Scott Wilson,Kaplan Farlely,2
816,36,687,Roberta Maxwell,Lucille Poncelet,1
817,36,687,Margo Martindale,Sister Colleen,1
818,36,687,Jack Black,Craig Poncelet,2
819,36,687,Ray Aranha,Luis Montoya,2
820,36,687,Peter Sarsgaard,Walter Delacroix,2
821,36,687,Barton Heyman,Captain Beliveau,2
822,36,687,Steve Boles,Sgt. Neal Trapp,0
823,36,687,Nesbitt Blaisdell,Warden Hartman,2
824,36,687,Larry Pine,Guy Gilardi,2
825,36,687,Kevin Cooney,Governor Benedict,2
826,36,687,Clancy Brown,State Trooper,2
827,36,687,Michael Cullen,Carl Vitello,0
828,36,687,Missy Yager,Hope Percy,1
829,36,687,Jenny Krochmal,Emily Percy,0
830,36,687,Jon Abrahams,Sonny Poncelet,2
831,36,687,Arthur Bridgers,Troy Poncelet,2
832,36,687,Steve Carlisle,Helen's Brother,2
833,36,687,Eva Amurri Martino,9-Year-Old Helen,1
834,36,687,Jack Henry Robbins,Opossum Kid #1,0
835,36,687,Dennis Neal,Henry,2
836,36,687,Molly Bryant,Nellie,0
837,36,687,Adele Robbins,Nurse,1
838,36,687,Pete Burris,Parent #1,2
839,36,687,Joan Glover,Parent #2,0
840,36,687,Lenore Banks,Parent #4,1
841,36,687,Scott Sowers,Guard #2,2
842,36,687,Cortez Nance Jr.,Guard #3,0
843,36,687,Adam Nelson,Guard #4,2
844,36,687,Jeremy Knaster,Guard #7,0
845,36,687,Marcus Lyle Brown,Parole Board Member (uncredited),2
846,36,687,Anthony Michael Frederick,Trustee (uncredited),2
847,36,687,Thomas McGowan,ER Doctor (uncredited),2
848,36,687,Codie Scott,Cop (uncredited),0
849,36,687,Helen Prejean,Woman at Vigil (uncredited),1
850,36,687,Miles Robbins,Boy in Church,2
851,37,139405,Peter Reznick,Tomas Minton,0
852,37,139405,John McDonough,Freighter Chief,0
853,37,139405,Avi Hoffman,Seaman,0
854,37,139405,Matt Malloy,Wall Street Businessman,2
855,37,139405,Abby Lewis,Julia Minton,0
856,38,33689,Kirstie Alley,Diane Barrows,1
857,38,33689,Steve Guttenberg,Roger Callaway,2
858,38,33689,Ashley Olsen,Alyssa Callaway / Amanda Lemmon,1
859,38,33689,Mary-Kate Olsen,Amanda Lemmon / Alyssa Callaway,1
860,38,33689,Jane Sibbett,Clarice Kensington,1
861,38,33689,Philip Bosco,Vincenzo,2
862,38,33689,Michelle Grisom,Carmen,0
863,38,33689,Desmond Robertson,Frankie,0
864,38,33689,Tiny Mills,Tiny,0
865,38,33689,Shanelle Henry,Patty,0
866,38,33689,Michèle Lonsdale Smith,Michelle,1
867,38,33689,Sean Orr,Jerry,0
868,38,33689,Elizabeth Walsh,Emily,1
869,39,9603,Alicia Silverstone,Cher Horowitz,1
870,39,9603,Stacey Dash,Dionne Davenport,1
871,39,9603,Brittany Murphy,Tai Frasier,1
872,39,9603,Paul Rudd,Josh Lucas,2
873,39,9603,Donald Faison,Murray Duvall,2
874,39,9603,Elisa Donovan,Amber Mariens,1
875,39,9603,Breckin Meyer,Travis Birkenstock,2
876,39,9603,Jeremy Sisto,Elton Tiscia,2
877,39,9603,Dan Hedaya,"Melvin ""Mel"" Horowitz",2
878,39,9603,Wallace Shawn,Mr. Wendell Hall,2
879,39,9603,Twink Caplan,Ms. Toby Geist,1
880,39,9603,Justin Walker,Christian Stovitz,0
881,39,9603,Sabastian Rashidi,Paroudasm,0
882,39,9603,Herb Hall,Principal,0
883,39,9603,Julie Brown,Ms. Stoeger,1
884,39,9603,Susan Mohun,Heather,0
885,39,9603,Nicole Bilderback,Summer,1
886,39,9603,Ron Orbach,DMV Tester,2
887,39,9603,Sean Holland,Lawrence,0
888,39,9603,Roger Kabler,College Guy,0
889,39,9603,Jace Alexander,Robber,0
890,39,9603,Josh Lozoff,Logan,0
891,39,9603,Carl Gottlieb,Priest,2
892,39,9603,Joseph D. Reitman,Student,2
893,39,9603,Anthony Beninati,Bartender,0
894,39,9603,Micki Duran,Dancer,1
895,39,9603,Gregg Russell,Dancer,0
896,39,9603,Jermaine Montell,Dancer,2
897,39,9603,Danielle Eckert,Dancer,0
898,39,9603,Amy Heckerling,Maid of Honor (uncredited),1
899,39,9603,Michael Klesic,Baggy Skater (uncredited),0
900,39,9603,Sam Maccarone,Baggy Skater (uncredited),0
901,39,9603,Monica Eva Foster,Cheerleader (uncredited),0
902,40,34615,James Earl Jones,Rev. Stephen Kumalo,2
903,40,34615,Charles S. Dutton,John Kumalo,2
904,40,34615,Jack Robinson,Ian Jarvis,0
905,40,34615,Tsholofelo Wechoemang,Child,0
906,40,34615,Ramalao Makhene,Ramalao Makhene,0
907,40,34615,Richard Harris,James Jarvis,2
908,40,34615,Dolly Rathebe,Mrs. Kumalo,1
909,40,34615,Jennifer Steyn,Mary Jarvis,1
910,40,34615,Ian Roberts,Evans,0
911,40,34615,David Clatworthy,Clerk of the court,0
912,41,31174,Ian McKellen,Richard III,2
913,41,31174,Annette Bening,Elizabeth,1
914,41,31174,Jim Broadbent,The Duke of Buckingham,2
915,41,31174,Kristin Scott Thomas,Lady Anne,1
916,41,31174,Adrian Dunbar,James Tyrrell,2
917,41,31174,Maggie Smith,Duchess of York,1
918,41,31174,Tim McInnerny,William Catesby,2
919,41,31174,Robert Downey Jr.,Earl Rivers,2
920,41,31174,Edward Hardwicke,Lord Stanley,2
921,41,31174,Nigel Hawthorne,The Duke of Clarence,0
922,41,31174,Jim Carter,Lord Hastings,2
923,41,31174,Dominic West,The Earl of Richmond,2
924,41,31174,John Wood,King Edward IV,2
925,41,31174,Roger Hammond,Archbishop Thomas,2
926,41,31174,Bill Paterson,Sir Richard Ratcliffe,2
927,41,31174,Donald Sumpter,Brackenbury,2
928,41,31174,James Dreyfus,1st Subaltern,2
929,41,31174,Derek Lyons,Ballroom Dancer (uncredited),2
930,42,11443,Larenz Tate,Anthony Curtis,2
931,42,11443,Keith David,Kirby,2
932,42,11443,Chris Tucker,Skip,2
933,42,11443,Freddy Rodríguez,Jose,2
934,42,11443,Rose Jackson,Juanita Benson,1
935,42,11443,N'Bushe Wright,Deliah Benson,1
936,42,11443,Clifton Powell,Cutty,2
937,42,11443,Terrence Howard,Cowboy,2
938,42,11443,Bokeem Woodbine,Cleon,2
939,42,11443,Clifton Collins Jr.,Betancourt,2
940,42,11443,Elizabeth Rodriguez,Marisol,1
941,42,11443,Michael Imperioli,D'ambrosio,2
942,42,11443,Cheryl Freeman,Mrs. Barton,1
943,43,35196,Robert Downey Jr.,Robert Merivel,2
944,43,35196,Meg Ryan,Katharine,1
945,43,35196,Sam Neill,King Charles II,2
946,43,35196,David Thewlis,John Pearce,2
947,43,35196,Hugh Grant,Elias Finn,2
948,43,35196,Polly Walker,Celia Clemence,1
949,43,35196,Ian McKellen,Will Gates,2
950,43,35196,Ian McDiarmid,Ambrose,2
951,43,35196,Mary MacLeod,Midwife,1
952,43,35196,Willie Ross,Man with Visible Heart,2
953,43,35196,Benjamin Whitrow,Merivel's Father,2
954,43,35196,Roger Ashton-Griffiths,Mr. Bung,2
955,43,35196,Andrew Havill,Gallant,2
956,43,35196,Tony Gardner,Gallant,2
957,43,35196,David Ryall,Lord Bathurst,2
958,44,9312,Christopher Lambert,Lord Rayden,2
959,44,9312,Robin Shou,Liu Kang,0
960,44,9312,Linden Ashby,Johnny Cage,2
961,44,9312,Cary-Hiroyuki Tagawa,Shang Tsung,2
962,44,9312,Bridgette Wilson,Sonya Blade,0
963,44,9312,Talisa Soto,Princess Kitana,1
964,44,9312,Trevor Goddard,Kano,2
965,44,9312,Chris Casamassa,Scorpion,2
966,44,9312,François Petit,Sub-Zero,0
967,44,9312,Keith Cooke,Reptile,2
968,44,9312,Ed Boon,Scorpion (Voice),0
969,44,9312,Frank Welker,Shao Kahn/Reptile (voice),2
970,45,577,Nicole Kidman,Suzanne Stone,1
971,45,577,Kurtwood Smith,Earl Stone,2
972,45,577,Matt Dillon,Larry Maretto,2
973,45,577,Joaquin Phoenix,Jimmy Emmett,2
974,45,577,Casey Affleck,Russel Hines,2
975,45,577,Illeana Douglas,Janice Maretto,1
976,45,577,Alison Folland,Lydia Mertz,1
977,45,577,Dan Hedaya,Joe Maretto,2
978,45,577,Wayne Knight,Ed Grant,2
979,45,577,Holland Taylor,Carol Stone,1
980,45,577,Susan Traylor,Faye Stone,1
981,45,577,Maria Tucci,Angela Maretto,0
982,45,577,Tim Hopper,Mike Warden,0
983,45,577,Michael Rispoli,Ben DeLuca,2
984,45,577,Buck Henry,Mr. H. Finlaysson,0
985,45,577,Gerry Quigley,George,2
986,45,577,Tom Forrester,Fisherman,0
987,45,577,Alan Edward Lewis,Fisherman,0
988,45,577,Nadine MacKinnon,Sexy Woman,0
989,45,577,Conrad Coates,Weaselly Guy,2
990,45,577,Ron Gabriel,Sal,2
991,45,577,Ian Heath,Student,0
992,45,577,Graeme Millington,Student,0
993,45,577,Sean Ryan,Student,2
994,45,577,Nicholas Pasco,Detective,2
995,45,577,Joyce Maynard,Lawyer,1
996,45,577,David Collins,Reporter,2
997,45,577,Eve Crawford,Reporter,0
998,45,577,Janet Lo,Reporter,1
999,45,577,David Cronenberg,Man at Lake,2
1000,45,577,Tom Quinn,Skating Promoter,0
1001,45,577,Peter Glen,Priest,0
1002,45,577,Amber-Lee Campbell,Suzanne (age 5),0
1003,45,577,Colleen Williams,Valerie Mertz,0
1004,45,577,Simon Richards,Chester,0
1005,45,577,Philip Williams,Babe Hines,2
1006,45,577,Susan Backs,June Hines,0
1007,45,577,Kyra Harper,Mary Emmett,1
1008,45,577,Adam Roth,Band Member,0
1009,45,577,Andrew Scott,Band Member,0
1010,45,577,Tamara Gorski,Girl at Bar,1
1011,45,577,Katie Griffin,Girl at Bar,1
1012,45,577,Carla Renee,Girl at Bar,0
1013,45,577,Mischa,Walter,0
1014,45,577,Chris Phillips,High School Soccer Player (uncredited),0
1015,45,577,Rain Phoenix,Tambourine Player in Band (uncredited),1
1016,45,577,George Segal,Conference Speaker (uncredited),0
1017,46,11861,Winona Ryder,Finn Dodd,1
1018,46,11861,Anne Bancroft,Glady Joe Cleary,1
1019,46,11861,Ellen Burstyn,Hy Dodd,1
1020,46,11861,Kate Nelligan,Constance Saunders,1
1021,46,11861,Jean Simmons,Em,1
1022,46,11861,Maya Angelou,Anna,1
1023,46,11861,Alfre Woodard,Marianna,1
1024,46,11861,Dermot Mulroney,Sam,2
1025,46,11861,Lois Smith,Sophia,1
1026,46,11861,Kate Capshaw,Sally,1
1027,46,11861,Rip Torn,Arthur,2
1028,46,11861,Johnathon Schaech,Leon,2
1029,46,11861,Samantha Mathis,Young Sophia,1
1030,46,11861,Joanna Going,Young Em,1
1031,46,11861,Esther Rolle,Aunt Pauline,1
1032,46,11861,Jared Leto,Beck,2
1033,46,11861,Claire Danes,Young Glady Joe,1
1034,46,11861,Lecy Goranson,Young Hy,1
1035,46,11861,Holland Taylor,Mrs. Rubens,1
1036,46,11861,Tim Guinee,Young Dean,2
1037,46,11861,Derrick O'Connor,Dean,2
1038,46,11861,Loren Dean,Preston,2
1039,46,11861,Melinda Dillon,Mrs. Darling,1
1040,46,11861,Richard Jenkins,Howell,2
1041,46,11861,Denis Arndt,James,2
1042,46,11861,Adam Baldwin,Finn's Father,2
1043,46,11861,Michael McElroy,Baby Pres,2
1044,46,11861,Ari Meyers,Duff,1
1045,46,11861,Jane Alden,Em's Mother,0
1046,46,11861,Tamala Jones,Anna's Great Grandmother,1
1047,46,11861,Rae'Ven Larrymore Kelly,Little Anna,1
1048,46,11861,Alicia Goranson,Young Hy,0
1049,46,11861,Will Estes,Boy at Party,2
1050,46,11861,Mykelti Williamson,Winston,2
1051,47,807,Brad Pitt,Detective David Mills,2
1052,47,807,Morgan Freeman,Detective Lt. William Somerset,2
1053,47,807,Gwyneth Paltrow,Tracy Mills,1
1054,47,807,John C. McGinley,California,2
1055,47,807,Kevin Spacey,John Doe,2
1056,47,807,R. Lee Ermey,Police Captain,2
1057,47,807,Richard Roundtree,Dist. Atty. Martin Talbot,2
1058,47,807,Richard Schiff,Mark Swarr,2
1059,47,807,Julie Araskog,Mrs. Gould,0
1060,47,807,Mark Boone Junior,Greasy F.B.I. Man,2
1061,47,807,John Cassini,Officer Davis,2
1062,47,807,Reg E. Cathey,Dr. Santiago,2
1063,47,807,Peter Crombie,Dr. O'Neill,0
1064,47,807,Hawthorne James,"George, Library Night Guard",2
1065,47,807,Michael Massee,Man in Booth at Massage Parlor,2
1066,47,807,Leland Orser,Crazed Man in Massage Parlor,2
1067,47,807,Richard Portnow,Dr. Beardsley,2
1068,47,807,Daniel Zacapa,Detective Taylor,2
1069,47,807,Alfonso Freeman,Fingerprint Technician,2
1070,47,807,Harris Savides,911 Operator,2
1071,47,807,Andrew Kevin Walker,Dead Man,2
1072,47,807,Richmond Arquette,Delivery Man,2
