movieId,name,role,gender,,
56601,Patrick Macnee,Major 'Yogi' Crossley,2,,
56602,Kenneth Griffith,Charlie Wilton,2,,
56603,Patrick Allen,Colin Mackenzie,2,,
56604,Wolf Kahler,Trompeta,2,,
56605,Robert Hoffmann,U-Boat Captain,0,,
56606,Dan van Husen,U-Boat First Officer,2,,
56607,George Mikell,Captain of Ehrenfels,2,,
56608,Jürgen Andersen,First Officer of Ehrenfels,0,,
56609,Bernard Archard,Underhill,2,,
56610,Martin Benson,Mr. Montero,2,,
56611,Percy Herbert,Dennison,2,,
56612,Donald Houston,Hilliard,2,,
56613,Glyn Houston,Peters,0,,
56614,Terence Longdon,Malvern,2,,
56615,Allan Cuthbertson,Dickie Melborne,2,,
56616,Faith Brook,Mrs Doris Grice,1,,
56617,John Standing,Finley,2,,
56618,Graham Stark,Don Manners,2,,
56619,Jack Watson,Maclean,2,,
56620,Moray Watson,Breen,2,,
56621,Michael Medwin,Langley,2,,
56622,William Morgan Sheppard,'Patch' Lovecroft,2,,
56623,Patrick Holt,Barker,0,,
56624,Clifford Earl,Sloane,0,,
56625,Keith Stevenson,Manuel,0,,
56626,Brook Williams,Butterworth,2,,
56627,Victor Langley,Williamson,0,,
56628,Marc Zuber,Ram Das Gupta,2,,
56629,Mohan Agashe,Brothel Keeper,2,,
56630,Jodie Foster,Katie Chandler,1,,
56631,Mark Harmon,Billy Wyatt,2,,
56632,Harold Ramis,Alan Appleby,2,,
56633,Jonathan Silverman,Teenage Alan Appleby,2,,
56634,William McNamara,Teenage Billy Wyatt,2,,
56635,John Shea,Sam Wyatt,2,,
56636,Blair Brown,Ginny Wyatt,1,,
56637,Richard Jenkins,Hank Chandler,2,,
56638,Brooke Stacy Mills,Tennis Girl,1,,
56639,Raushanah Simmons,Woman Buying Coffee,1,,
56640,Cheryl Horne,Woman in Restroom,1,,
56641,Virginia Cassavetes,Legal Secretary,1,,
56642,Nancy De Mayo,Legal Secretary,1,,
56643,Buster Crabbe,Tarzan,0,,
56644,Julie Bishop,Mary Brooks (as Jaqueline Wells),1,,
56645,Edward Woods,Bob Hall (as Eddie Woods),2,,
56646,Philo McCullough,Jeff Herbert,2,,
56647,E. Alyn Warren,Dr. Brooks,2,,
56648,Mischa Auer,High Priest,2,,
56649,Matthew Betz,Nick,2,,
56650,Frank Lackteen,Abdul,0,,
56651,Buster Keaton,The Boy,2,,
56652,Margaret Leahy,The Girl,0,,
56653,Wallace Beery,The Villain,2,,
56654,Joe Roberts,The Girl's Father,2,,
56655,Lillian Lawrence,The Girl's Mother,1,,
56656,Blanche Payson,The Amazon,1,,
56657,Kewpie Morgan,The Emperor / Cave Man / Roman Thug,2,,
56658,George Davis,Roman Guard Knocked Down,2,,
56659,Louise Emmons,Old Fortune Teller,1,,
56660,Lionel Belmore,Undetermined Role (unconfirmed),2,,
56661,Jack Nicholson,"J.J. ""Jake"" Gittes",2,,
56662,Harvey Keitel,"Julius ""Jake"" Berman",2,,
56663,Meg Tilly,Kitty Berman,1,,
56664,Madeleine Stowe,Lillian Bodine,1,,
56665,Rubén Blades,Michael 'Mickey Nice' Weisskopf,2,,
56666,Eli Wallach,Cotton Weinberger,2,,
56667,Frederic Forrest,Chuck Newty,2,,
56668,David Keith,Det. Lt. Loach,2,,
56669,Richard Farnsworth,Earl Rawley,2,,
56670,Tracey Walter,Tyrone Otley,2,,
56671,Joe Mantell,Lawrence Walsh,2,,
56672,James Hong,Kahn,2,,
56673,Perry Lopez,Captain Lou Escobar,2,,
56674,Faye Dunaway,Evelyn Mulwray (voice),1,,
56675,Tom Waits,Plainclothes Policeman,2,,
56676,Rebecca Broussard,Gladys,1,,
56677,Paul A. DiCocco Jr.,Liberty Levine,0,,
56678,John Hackett,Mark Bodine,0,,
56679,Bono,Bono,2,,
56680,The Edge,The Edge,2,,
56681, Larry Mullen Jr.,Larry Mullen Jr.,2,,
56682,Adam Clayton,Adam Clayton,0,,
56683,Lee Marvin,American Pilot,2,,
56684,Toshirō Mifune,Captain Tsuruhiko Kuroda,2,,
56685,Doris Day,Jennifer Nelson,1,,
56686,Rod Taylor,Bruce Templeton,2,,
56687,Arthur Godfrey,Axel Nordstrom,2,,
56688,John McGiver,Ralph Goodwin,2,,
56689,Paul Lynde,Homer Cripps,2,,
56690,Edward Andrews,Gen. Wallace Bleecker,2,,
56691,Eric Fleming,Edgar Hill,2,,
56692,Dom DeLuise,Julius Pritter,2,,
56693,Dick Martin,Zack Molloy,2,,
56694,Elisabeth Fraser,Nina Bailey,0,,
56695,Alice Pearce,Mabel Fenimore,1,,
56696,George Tobias,Norman Fenimore,2,,
56697,Ellen Corby,Anna Miller,1,,
56698,Dee J. Thompson,Donna,1,,
56699,Robert Vaughn,Cameo Guest Star,2,,
56700,Regina Carrol,,1,,
56701,Florence Halop,,0,,
56702,Theo Marcuse,Gregor,2,,
56703,Joe Ploski,,0,,
56704,Rachel Romen,Reporter,0,,
56705,Carolyn Williamson,Party girl,0,,
56706,Hank Azaria,Marc Blitzsetin,2,,
56707,Rubén Blades,Diego Rivera,2,,
56708,Joan Cusack,Hazel Huffman,1,,
56709,John Cusack,Nelson Rockefeller,2,,
56710,Bill Murray,Tommy Crickshaw,2,,
56711,John Turturro,Aldo Silvano,2,,
56712,Emily Watson,Olive Stanton,0,,
56713,Audra McDonald,Blitzstein - 'Joe Worker' Singer,1,,
56714,Cary Elwes,John Houseman,2,,
56715,Philip Baker Hall,Gray Mathers,2,,
56716,Cherry Jones,Hallie Flanagan,1,,
56717,Angus Macfadyen,Orson Welles,2,,
56718,Vanessa Redgrave,Countess Constance La Grave,1,,
56719,Susan Sarandon,Margherita Sarfatti,1,,
56720,Jamey Sheridan,John Adair,2,,
56721,Bob Balaban,Harry Hopkins,2,,
56722,Jack Black,Sid,2,,
56723,Kyle Gass,Larry,2,,
56724,Paul Giamatti,Carlo,2,,
56725,Adele Robbins,Augusta Weissberger,1,,
56726,Barbara Sukowa,Sophie Silvano,1,,
56727,Gretchen Mol,Marion Davies,1,,
56728,Ned Bellamy,Paul Edwards,2,,
56729,Peter Jacobson,Silvano - Uncle,2,,
56730,Sarah Hyland,Silvano - Giovanna,1,,
56731,Tony Amendola,Riot - Carl Jasper,2,,
56732,Rob Schneider,Deuce Bigalow,2,,
56733,William Forsythe,Det. Chuck Fowler,2,,
56734,Eddie Griffin,"Tiberius Jefferson ""T.J."" Hicks",2,,
56735,Arija Bareikis,Kate,1,,
56736,Oded Fehr,Antoine Laconte,2,,
56737,Gail O'Grady,Claire,1,,
56738,Richard Riehle,Bob Bigalow,2,,
56739,Jacqueline Obradors,Elaine Fowler,1,,
56740,Big Boy,Fluisa,2,,
56741,Amy Poehler,Ruth,1,,
56742,Dina Platias,Bergita,1,,
56743,Torsten Voges,Tina,2,,
56744,Deborah Lemen,Carol,1,,
56745,Jackie Sandler,Sally,1,,
56746,Bree Turner,Allison,1,,
56747,Adam Sandler,Robert Justin (Voice),2,,
56748,Andrew Shaifer,Neil,2,,
56749,Tom Hanks,Paul Edgecomb,2,,
56750,Michael Clarke Duncan,John Coffey,2,,
56751,David Morse,"Brutus ""Brutal"" Howell",2,,
56752,Bonnie Hunt,Jan Edgecomb,1,,
56753,James Cromwell,Warden Hal Moores,2,,
56754,Patricia Clarkson,Melinda Moores,1,,
56755,Michael Jeter,Eduard Delacroix,2,,
56756,Sam Rockwell,'Wild Bill' Wharton,2,,
56757,Graham Greene,Arlen Bitterbuck,2,,
56758,Doug Hutchison,Percy Wetmore,2,,
56759,Barry Pepper,Dean Stanton,2,,
56760,Jeffrey DeMunn,Harry Terwilliger,2,,
56761,Harry Dean Stanton,Toot-Toot,2,,
56762,Gary Sinise,Lawyer Burt Hammersmith,2,,
56763,Dabbs Greer,Old Paul Edgecomb,2,,
56764,Eve Brent,Elaine Connelly,1,,
56765,William Sadler,Klaus Detterick,2,,
56766,Mack Miles,Orderly Hector,0,,
56767,Rai Tasco,Man in Nursing Home,0,,
56768,Paula Malcomson,Marjorie Detterick,1,,
56769,Brian Libby,Sheriff McGee,0,,
56770,Brent Briscoe,Bill Dodge,2,,
56771,Bill McKinney,Jack Van Hay,2,,
56772,Rachel Singer,Cynthia Hammersmith,1,,
56773,Scotty Leavenworth,Hammersmith's Son,2,,
56774,Bill Gratton,Earl the Plumber,2,,
56775,Dee Croxton,Woman at Del's Execution,0,,
56776,Rebecca Klingler,Wife at Del's Execution,1,,
56777,Gary Imhoff,Husband at Del's Execution,2,,
56778,Van Epperson,Police Officer,2,,
56779,Phil Hawn,Police Photographer (uncredited),0,,
56780,Ted Hollis,Coffee Execution Witness (uncredited),0,,
56781,Robert Malone,Tower Guard (uncredited),2,,
56782,Tobey Maguire,Homer Wells,2,,
56783,Charlize Theron,Candy Kendall,1,,
56784,Delroy Lindo,Arthur Rose,2,,
56785,Paul Rudd,Lt. Wally Worthington,2,,
56786,Michael Caine,Dr. Wilbur Larch,2,,
56787,Jane Alexander,Nurse Edna,1,,
56788,Kathy Baker,Nurse Angela,1,,
56789,Erykah Badu,Rose Rose,1,,
56790,Kieran Culkin,Buster,2,,
56791,Kate Nelligan,Olive Worthington,1,,
56792,Heavy D,Peaches,2,,
56793,J.K. Simmons,Ray Kendall,2,,
56794,Erik Per Sullivan,Fuzzy,2,,
56795,Paz de la Huerta,Mary Agnes,1,,
56796,K. Todd Freeman,Muddy,2,,
56797,Evan Parke,Jack,2,,
56798,Jimmy Flynn,Vernon,0,,
56799,Lonnie Farmer,Hero,2,,
56800,Spencer Diamond,Curly,0,,
56801,Kirk Douglas,Harry Agensky,2,,
56802,Corbin Allred,Michael Agensky,2,,
56803,Dan Aykroyd,Lance Agensky,2,,
56804,Lauren Bacall,Sin-Dee,1,,
56805,Kurt Fuller,Moses Agensky,2,,
56806,Jenny McCarthy,Sugar,1,,
56807,Mariah O'Brien,Tiffany,1,,
56808,Lee Tergesen,Border Guard,2,,
56809,Val Bisoglio,Tarzan,2,,
56810,John Landis,Gambler,2,,
56811,Joyce Bulifant,June,0,,
56812,Ray Winstone,Dad,2,,
56813,Tilda Swinton,Mum,1,,
56814,Lara Belmont,Jessie,1,,
56815,Colin Farrell,Nick,2,,
56816,Freddie Cunliffe,Tom,2,,
56817,Kate Ashfield,Lucy,1,,
56818,Aisling O'Sullivan,Carol,1,,
56819,Megan Thorp,Baby Alice,0,,
56820,Kim Wall,Barman,2,,
56821,Annabelle Apsion,Nurse,1,,
56822,Chester Morris,Detective Anderson,2,,
56823,Chance Ward,Police lieutenant,0,,
56824,Una Merkel,Dale Van Gorder,1,,
56825,Richard Tucker,Mr. Bell,2,,
56826,Wilson Benge,The Butler,2,,
56827,DeWitt Jennings,Police Captain,2,,
56828,Sidney D'Albrook,Police Sergeant,2,,
56829,S.E. Jennings,Man in Black Mask,2,,
56830,Grayce Hampton,Miss Cornelia van Gorder,0,,
56831,Maude Eburne,Lizzie Allen,1,,
56832,Spencer Charters,The Caretaker,2,,
56833,William Bakewell,Brook,2,,
56834,Gustav von Seyffertitz,Dr. Venrees,2,,
56835,Hugh Huntley,Richard Fleming,0,,
56836,Charles Dow Clark,Detective Jones,2,,
56837,Ben Bard,The Unknown,2,,
56838,Timothy Bottoms,Sonny Crawford,2,,
56839,Jeff Bridges,Duane Jackson,2,,
56840,Cybill Shepherd,Jacy Farrow,1,,
56841,Ben Johnson,Sam the Lion,2,,
56842,Cloris Leachman,Ruth Popper,1,,
56843,Ellen Burstyn,Lois Farrow,1,,
56844,Eileen Brennan,Genevieve,1,,
56845,Clu Gulager,Abilene,2,,
56846,Sam Bottoms,Billy,2,,
56847,Sharon Ullrick,Charlene Duggs,1,,
56848,Randy Quaid,Lester Marlow,2,,
56849,Bill Thurman,Coach Popper,2,,
56850,Jessie Lee Fulton,Miss Mosey,1,,
56851,Helena Humann,Jimmie Sue,1,,
56852,Barc Doyle,Joe Bob Blanton,0,,
56853,Gary Brockette,Bobby Sheen,0,,
56854,John Hillerman,English teacher,2,,
56855,Joe Heathcock,Sheriff,0,,
56856,Kimberly Hyde,Annie-Annie,0,,
56857,Noble Willingham,Chester,2,,
56858,Janice O'Malley,Mrs. Clarg,0,,
56859,Grover Lewis,Sonny's father,0,,
56860,Kerwin Mathews,Sinbad,2,,
56861,Kathryn Grant,Princess Parisa,1,,
56862,Torin Thatcher,Sokurah the Magician,2,,
56863,Richard Eyer,Barani the Genie,2,,
56864,Alec Mango,Caliph,2,,
56865,Danny Green,Karim,2,,
56866,Harold Kasket,Sultan,2,,
56867,Alfred Brown,Harufa,2,,
56868,Nana DeHerrera,Sadi,0,,
56869,Nino Falanga,Gaunt Sailor,0,,
56870,Luis Guedes,Crewman,0,,
56871,Virgílio Teixeira,Ali,2,,
56872,James Cagney,Nick Condon,2,,
56873,Sylvia Sidney,Iris Hilliard,1,,
56874,Porter Hall,Arthur Bickett,2,,
56875,John Emery,Premier Gilchi Tanaka,2,,
56876,Robert Armstrong,Col Hideki Tojo,2,,
56877,Wallace Ford,Ollie Miller,2,,
56878,Rosemary DeCamp,Edith Miller,1,,
56879,John Halloran,Capt. Oshima,2,,
56880,Leonard Strong,Hijikata,2,,
56881,James Bell,Charley Sprague,0,,
56882,Marvin Miller,Yamada,2,,
56883,Rhys Williams,Joseph Cassell,2,,
56884,Frank Puglia,Prince Tatsugi,2,,
56885,Grace Lem,Amah,1,,
56886,Jodie Foster,Anna Leonowens,1,,
56887,Chow Yun-Fat,King Mongkut,2,,
56888,Bai Ling,Tuptim,1,,
56889,Tom Felton,Louis Leonowens,2,,
56890,Geoffrey Palmer,Lord John Bradley,2,,
56891,Randall Duk Kim,General Alak,2,,
56892,Kay Siu Lim,"Prince Chowfa, King Mongkut's Brother",2,,
56893,Melissa Campbell,Princess Fa-Ying,1,,
56894,Keith Chin,Prince Chulalongkorn,2,,
56895,Mano Maniam,"Moonshee, Leonowens' Indian Servant",2,,
56896,Shanthini Venugopal,"Beebe, Leonowens' Indian Servant",1,,
56897,Deanna Yusoff,"Lady Thiang, Head Wife",1,,
56898,Ann Firbank,Lady Bradley,1,,
56899,K.K. Moggie,Phim,1,,
56900,Bill Stewart,"Mycroft Kincaid, East India Trading Co.",2,,
56901,Sean Ghazi,Khun Phra Balat,2,,
56902,Syed Alwi,"The Kralahome, Prime Minister",2,,
56903,Dharma Harun,Noi,2,,
56904,Harith Iskander,Nikorn,0,,
56905,Afdlin Shauki,Interpreter,0,,
56906,Swee Lin Neo,Lady Jao Jom Manda Ung,1,,
56907,Ramli Hassan,King Chulalongkorn,0,,
56908,Robert Hands,Captain Blake,2,,
56909,Lim Yu-Beng,Scarfaced leader,0,,
56910,Kenneth Tsang,Justice Phya Phrom,0,,
56911,Kee Thuan Chye,Second Judge,2,,
56912,Patrick Teoh,Third Judge,0,,
56913,Ruby Wong,Lady of Court,1,,
56914,Ellie Suriaty Omar,Lady of Court,0,,
56915,Fariza Azlina,La-Ore,0,,
56916,Zaibo,Siamese trader,0,,
56917,Espérance Pham Thai Lan,Lady Thiang (uncredited),1,,
56918,Robin Williams,Andrew Martin,2,,
56919,Sam Neill,Richard Martin,2,,
56920,Embeth Davidtz,Little Miss,1,,
56921,Oliver Platt,Rupert Burns,2,,
56922,Kiersten Warren,Galatea,1,,
56923,Wendy Crewson,'Ma'am' Martin,1,,
56924,Bradley Whitford,Lloyd Charney,2,,
56925,Lindze Letherman,'Miss' Grace Martin - Age 9,1,,
56926,Angela Landis,'Miss' Grace Martin,0,,
56927,John Michael Higgins,Bill Feingold - Martin's Lawyer,2,,
56928,Igor Hiller,Lloyd Charney - Age 10,2,,
56929,Joe Bellan,Robot Delivery Man #1,2,,
56930,Brett Wagner,Robot Delivery Man #2,0,,
56931,Stephen Root,Dennis Mansky - Head of NorthAm Robotics,2,,
56932,Hallie Kate Eisenberg,Little Miss Amanda Martin - Age 7,1,,
56933,George Wallace,Male President,2,,
56934,Tom O'Reilly,Park Chess Player (uncredited),0,,
56935,Michael J. Fox,Stuart Little (voice),2,,
56936,Geena Davis,Mrs. Eleanor Little,1,,
56937,Hugh Laurie,Mr. Fredrick Little,2,,
56938,Jonathan Lipnicki,George Little,2,,
56939,Nathan Lane,Snowbell (voice),2,,
56940,Jeffrey Jones,Crenshaw Little,2,,
56941,Connie Ray,Tina Little,1,,
56942,Allyce Beasley,Beatrice Little,1,,
56943,Brian Doyle-Murray,Edgar Little,2,,
56944,Estelle Getty,Estelle Little,1,,
56945,Harold Gould,Spencer Little,2,,
56946,Chazz Palminteri,Smokey (voice),2,,
56947,Steve Zahn,Monty (voice),2,,
56948,Bruno Kirby,Reginald Stout (voice),2,,
56949,Jennifer Tilly,Camille Stout (voice),1,,
56950,David Alan Grier,Red (voice),2,,
56951,Jim Doughan,Det. Phil Allen / Lucky (voice),2,,
56952,Julia Sweeney,Mrs. Keeper,1,,
56953,Steve Martin,Himself - Introductory Host,2,,
56954,Itzhak Perlman,Himself - Host,2,,
56955,Quincy Jones,Himself - Host,2,,
56956,Bette Midler,Herself - Host,1,,
56957,James Earl Jones,Himself - Host,2,,
56958,Penn Jillette,Himself - Host,2,,
56959,Teller,Himself - Host,0,,
56960,James Levine,Himself - Host,2,,
56961,Angela Lansbury,Herself - Host,1,,
56962,Wayne Allwine,Mickey Mouse (voice),2,,
56963,Tony Anselmo,Donald Duck (voice),2,,
56964,Russi Taylor,Daisy Duck (voice),1,,
56965,Julianne Moore,Linda Partridge,1,,
56966,William H. Macy,Donnie Smith,2,,
56967,John C. Reilly,Jim Kurring,2,,
56968,Tom Cruise,Frank T.J. Mackey,2,,
56969,Philip Baker Hall,Jimmy Gator,2,,
56970,Philip Seymour Hoffman,Phil Parma,2,,
56971,Jason Robards,Earl Partridge,2,,
56972,Alfred Molina,Solomon Solomon,2,,
56973,Melora Walters,Claudia Wilson Gator,1,,
56974,Michael Bowen,Rick Spector,2,,
56975,Jeremy Blackman,Stanley Spector,2,,
56976,Emmanuel Johnson,Dixon,0,,
56977,Melinda Dillon,Rose Gator,1,,
56978,Felicity Huffman,Cynthia,1,,
56979,April Grace,Gwenovier,1,,
56980,Cleo King,Marcie,1,,
56981,Orlando Jones,Worm,2,,
56982,Ricky Jay,Narrator/Burt Ramsey,2,,
56983,Patton Oswalt,Delmer Darion,2,,
56984,Neil Flynn,Stanley Berry,2,,
56985,Henry Gibson,Thurston Howell,2,,
56986,Miriam Margolyes,Faye Barringer,1,,
56987,Michael Murphy,Alan Kligman Esq.,2,,
56988,Genevieve Zweig,Mrs. Godfrey,0,,
56989,Pat Healy,Sir Edmund William Godfrey / Young Pharmacy Kid,2,,
56990,Thomas Jane,Young Jimmy Gator,2,,
56991,Luis Guzmán,Luis,2,,
56992,Clark Gregg,WDKK Floor Director,2,,
56993,Veronica Hart,Dentist Nurse #1,1,,
56994,Paul F. Tompkins,"Chad, Seduce & Destroy",0,,
56995,Robert Downey Sr.,Crew Member Cameo,2,,
56996,Ralph Fiennes,Onegin,2,,
56997,Liv Tyler,Tatyana,1,,
56998,Toby Stephens,Lensky,2,,
56999,Lena Headey,Olga,1,,
57000,Martin Donovan,Prince Nikitin,2,,
57001,Elizabeth Berrington,Mlle Volkonsky,1,,
57002,Nick Nolte,Vincent Webb,2,,
57003,Jeff Bridges,Lyle Carter,2,,
57004,Sharon Stone,Rosie,1,,
57005,Catherine Keener,Cecilia,1,,
57006,Albert Finney,Simms,2,,
57007,Shawn Hatosy,Young Vinnie,2,,
57008,Allan Corduner,Sir Arthur Sullivan,2,,
57009,Jim Broadbent,W. S. Gilbert,2,,
57010,Timothy Spall,Richard Temple (The Mikado),2,,
57011,Dexter Fletcher,Louis,2,,
57012,Shirley Henderson,Leonora Braham (Yum-Yum),1,,
57013,Lesley Manville,Lucy Gilbert,1,,
57014,Ron Cook,Richard D'Oyly Carte,2,,
57015,Andy Serkis,John D'Auban,2,,
57016,Wendy Nottingham,Helen Lenoir,1,,
57017,Kevin McKidd,Durward Lely (Nanki-Poo),2,,
57018,Martin Savage,George Grossmith,2,,
57019,Vincent Franklin,Rutland Barrington,2,,
57020,Nicholas Woodeson,Mr. Seymour,2,,
57021,Eleanor David,Fanny Ronalds,1,,
57022,Sam Kelly,,2,,
57023,Alison Steadman,Madame Leon,1,,
57024,Kenneth Hadley,Pidgeon,0,,
57025,Sukie Smith,Clothilde,0,,
57026,Jonathan Aris,Wilhelm,2,,
57027,Charles Simon,Gilbert's Father,0,,
57028,Francis Lee,Butt,2,,
57029,Katrin Cartlidge,Madame,1,,
57030,Julia Rayner,Mademoiselle Fromage,0,,
57031,Dorothy Atkinson,Jessie Bond,0,,
57032,Theresa Watson,Maude Gilbert,0,,
57033,Lavinia Bertram,Florence Gilbert,0,,
57034,Eve Pearce,Gilbert's Mother,0,,
57035,Togo Igawa,First Kabuki Actor,2,,
57036,Naoko Mori,,1,,
57037,Michael Simkins,Frederick Bovill,2,,
57038,Cathy Sara,Sybil Grey,1,,
57039,Angela Curran,Miss Morton,1,,
57040,Mia Soteriou,Mrs. Russell,0,,
57041,Julian Bleach,Mr. Plank,2,,
57042,Neil Salvage,Mr. Hurley,0,,
57043,Brid Brennan,Mad Woman,1,,
57044,Ashley Jensen,Miss Tringham,1,,
57045,Richard Coyle,Mr. Hammond,2,,
57046,Kacey Ainsworth,Miss Fitzherbert,1,,
57047,Debbie Chazen,Miss Kingsley,0,,
57048,Rosie Cavaliero,Miss Monroe,1,,
57049,Monica Dolan,Miss Barnes,1,,
57050,Mark Benton,,0,,
57051,Steve Speirs,,2,,
57052,Mary Roscoe,Miss Carlyle,0,,
57053,Anne Arthur,Leslie,0,,
57054,Karin Field,Agnes,1,,
57055,Sabrina Koch,Irena,0,,
57056,Harald Baerow,Christian,2,,
57057,Wesley Snipes,Jimmy Mercer,2,,
57058,Dennis Hopper,Rudolph 'Red' Diamond,2,,
57059,Lolita Davidovich,Vikki Dunbar,1,,
57060,Viggo Mortensen,Ronnie,2,,
57061,Seymour Cassel,Virgil Leach,2,,
57062,Jonathan Banks,Max Waxman,2,,
57063,Christine Elise,Carol,1,,
57064,Tony Lo Bianco,Tony Dio,2,,
57065,Valerie Perrine,Mona,1,,
57066,James Tolkan,Levitt,2,,
57067,Paul Gleason,Transaction Man,2,,
57068,Lorraine Evanoff,Connie,0,,
57069,Stephanie Williams,Sally Mercer,0,,
57070,Tobin Bell,Roth,2,,
57071,Bobby Hosea,Steve,2,,
57072,Dan Hedaya,Brady,2,,
57073,George Gerdes,Henderson,2,,
57074,James Pickens Jr.,Prison Officer,2,,
57075,Keith Leon Williams,Cook,0,,
57076,Rick Dean,Bartender,2,,
57077,John Petievich,Hotel Security Officer,0,,
57078,Mark Phelan,Banner,2,,
57079,Nancy Sullivan,Clerk,1,,
57080,John Lander,Coroner's Deputy,0,,
57081,Lisa Kaseman,Ballroom Dancer,1,,
57082,Janet May,Vocalist,0,,
57083,Brooke Shields,Brenda Starr,1,,
57084,Timothy Dalton,Basil St. John,2,,
57085,Tony Peck,Mike Randall,2,,
57086,Diana Scarwid,Libby 'Lips' Lipscomb,1,,
57087,Nestor Serrano,Jose,2,,
57088,Jeffrey Tambor,Vladimir,2,,
57089,June Gable,Luba,0,,
57090,Charles Durning,Editor Francis I. Livright,2,,
57091,Kathleen Wilhoite,Reporter Hank O'Hare,1,,
57092,John Short,Cub Reporter Pesky Miller,2,,
57093,Eddie Albert,Police Chief Maloney,2,,
57094,Ramon Saldaña,Spanish policeman,2,,
57095,Carmen Jovet,San Juan saleslady,1,,
57096,William Agosto,Street vendor,0,,
57097,Antonio Fabrizio,Cargo plane pilot,0,,
57098,Jack Nicholson,Jonathan,2,,
57099,Candice Bergen,Susan,1,,
57100,Art Garfunkel,Sandy,2,,
57101,Ann-Margret,Bobbie,1,,
57102,Rita Moreno,Louise,1,,
57103,Carol Kane,Jennifer,1,,
57104,Cynthia O'Neal,Cindy,0,,
57105,Sheri Jackson,Mama,0,,
57106,Peter Fonda,Wyatt,2,,
57107,Dennis Hopper,Billy,2,,
57108,Antonio Mendoza,Jesus,2,,
57109,Phil Spector,Connection,2,,
57110,Jack Nicholson,George Hanson,2,,
57111,Luke Askew,Stranger on Highway,2,,
57112,Karen Black,Karen,1,,
57113,Toni Basil,Mary,1,,
57114,Mac Mashourian,Bodyguard,0,,
57115,Warren Finnerty,Rancher,2,,
57116,Tita Colorado,Rancher's Wife,0,,
57117,Luana Anders,Lisa,1,,
57118,Sabrina Scharf,Sarah,0,,
57119,Sandy Brown Wyeth,Joanne (as Sandy Wyeth),0,,
57120,"Robert Walker, Jr.",Jack (as Robert Walker),0,,
57121,Robert Ball,Mime #1,2,,
57122,Carmen Phillips,Mime #2,0,,
57123,Ellie Wood Walker,Mime #3 (as Ellie Walker),0,,
57124,Philip Ettington,Child in Commune (uncredited),2,,
57125,Timothy Hutton,Christopher Boyce,2,,
57126,Sean Penn,Daulton Lee,2,,
57127,Pat Hingle,Mr. Charlie Boyce,2,,
57128,Joyce Van Patten,Mrs. Boyce,1,,
57129,Rob Reed,Boyce Child,0,,
57130,Art Camacho,Boyce Child,2,,
57131,Richard Dysart,Dr. Lee,2,,
57132,Priscilla Pointer,Mrs. Lee,1,,
57133,Chris Makepeace,David Lee,2,,
57134,Dorian Harewood,Gene,2,,
57135,Mady Kaplan,Laurie,1,,
57136,Macon McCalman,Larry Rogers,2,,
57137,Jerry Hardin,Tony Owens,2,,
57138,Nicholas Pryor,Eddie,2,,
57139,Betty Lou Henson,Debra,1,,
57140,Stanley Grover,NSA Inspector,0,,
57141,Bob Arbogast,Guard,0,,
57142,David Suchet,Alex,2,,
57143,Boris Leskin,Mikhael,0,,
57144,Anatoli Davydov,Guard,0,,
57145,Lori Singer,Lana,1,,
57146,Jennifer Runyon,Carole,1,,
57147,Daniel McDonald,Clay,2,,
57148,Marvin J. McIntyre,Ike,2,,
57149,Sam Ingraffia,Kenny Kahn,2,,
57150,Tom Nolan,Undercover Cop,2,,
57151,James Hardie,Police Interrogator,0,,
57152,Burke Byrnes,U.S. Customs Official,2,,
57153,Michael Ironside,FBI Agent,2,,
57154,Bob Nelson,FBI Agent,0,,
57155,Valerie Wildman,U.S. Embassy Official,1,,
57156,Guillermo Ríos,Drug Dealer,0,,
57157,Annie Kozuch,Boyce Child,1,,
57158,George C. Grant,Karpov,0,,
57159,Vic Polizos,FBI Interrogator,2,,
57160,Drew Snyder,FBI Interrogator,2,,
57161,Arthur Taxier,FBI Agent,2,,
57162,Philip Corey,PAN AM Clerk,0,,
57163,Martha Campos,Carmen,1,,
57164,Herbie Wallace,Pet Shop Owner,0,,
57165,Steven Miller,Newscaster,0,,
57166,Jeff Seyfried,Pool Man,0,,
57167,Steve Duffy,Barman,0,,
57168,Carlos Romano,Insp. Estevez,2,,
57169,George Belanger,U.S. Vice Consul,2,,
57170,Leopoldo Francés,Nigerian Diplomat,0,,
57171,Abel Franco,Interrogator,2,,
57172,Raúl Martínez,Mexican Police Sergeant,0,,
57173,Jaime Garza,Raul,0,,
57174,Roger Cudney,FBI Agent,2,,
57175,Richard Masur,Bartender,2,,
57176,John Ratzenberger,Detective,2,,
57177,John Sabol,Security Guard,0,,
57178,Chief Thundercloud,Tonto,0,,
57179,Lynne Roberts,Joan Blanchard,1,,
57180,Stanley Andrews,Captain Smith / Colonel Jeffries,2,,
57181,George Cleveland,George Blanchard,2,,
57182,Raymond Hatton,Storyteller,2,,
57183,William Farnum,Father McKim,2,,
57184,Hal Taliaferro,Bob Stuart,2,,
57185,Bruce Bennett,Bert Rogers,2,,
57186,Lee Powell,Allen King,2,,
57187,Lane Chandler,Dick Forrest,2,,
57188,George Montgomery,Jim Clark,2,,
57189,John Merton,Kester,0,,
57190,Sammy McKim,Sammy,0,,
57191,Tom London,Felton,2,,
